X,Y,OBJECTID,Mile,Section_Name,FolderPath,Region
-122.1540476,43.0021583000001,"965",1839,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-122.1712899,43.0054247,"966",1838,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-122.1783108,43.0035229000001,"967",1837.5,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-122.187265331,43.0017613470001,"968",1837,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-122.1926648,42.9935883000001,"969",1836,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-122.200201229,42.9894935140001,"970",1835.5,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-121.1051987,48.1612218000001,"971",2533.5,WA Section K Mile Marker,Mile Marker/5 - Washington/WA Section K,Washington Mile Marker
-122.208695176,42.987098405,"972",1835,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-122.224983873,42.962136145,"973",1832,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-122.2267823,42.9562585,"974",1831.5,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-122.2331592,42.9517873,"975",1831,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-122.2196808,42.9268722,"976",1828.5,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-122.2039174,42.9060885000001,"977",1826.5,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-122.1957531,42.9040455000001,"978",1826,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-122.1782483,42.8923060000001,"979",1824.5,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-122.169361847,42.891318943,"980",1824,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-121.258855781,47.4943025920001,"981",2418,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-122.174550683,42.8777345450001,"982",1822.5,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-122.1942723,42.8560971000001,"983",1820.5,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-122.078875278,43.148626328,"984",1854.5,OR Section D Mile Marker,Mile Marker/4 - Oregon/OR Section D,Oregon Mile Marker
-122.194272,42.8490718,"985",1820,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-121.3754623,46.6338935000001,"986",2296,WA Section I Mile Marker,Mile Marker/5 - Washington/WA Section I,Washington Mile Marker
-122.1942068,42.8426059000001,"987",1819.5,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-122.1864519,42.8319742,"988",1818.5,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-121.8292141,45.6700078000001,"989",2144,OR Section G Mile Marker,Mile Marker/4 - Oregon/OR Section G,Oregon Mile Marker
-122.1832737,42.8266595000001,"990",1818,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-122.18081922,42.8163496400001,"991",1817,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-122.175319,42.8047350000001,"992",1816,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-121.8680861,45.8164004000001,"993",2186.5,WA Section H Mile Marker,Mile Marker/5 - Washington/WA Section H,Washington Mile Marker
-122.175188756,42.792577678,"994",1815,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-122.1744077,42.7861623000001,"995",1814.5,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-122.1820832,42.7762499,"996",1813.5,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-121.0593405,47.7148147,"997",2461.5,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-122.188747019,42.7739632440001,"998",1813,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-122.191241712,42.768425156,"999",1812.5,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-121.827668936,43.997120264,"1000",1955,OR Section E Mile Marker,Mile Marker/4 - Oregon/OR Section E,Oregon Mile Marker
-122.1931529,42.7442368000001,"1001",1810.5,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-122.1920944,42.7335009000001,"1002",1809.5,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-122.1921023,42.7157500000001,"1003",1808,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-122.1891704,42.7101482,"1004",1807.5,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-122.1835942,42.7049674,"1005",1807,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-122.1733903,42.6814961000001,"1006",1805,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-122.181143741,42.6773511060001,"1007",1804.5,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-122.190401826,42.6761833320001,"1008",1804,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-122.201986909,42.6672432820001,"1009",1803,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-122.2117694,42.6576215000001,"1010",1802,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-122.2143655,42.6192287000001,"1011",1797,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-122.217562,42.6132355,"1012",1796.5,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-122.2143182,42.6010517,"1013",1795.5,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-121.8228409,44.0084431000001,"1014",1956,OR Section E Mile Marker,Mile Marker/4 - Oregon/OR Section E,Oregon Mile Marker
-122.225397,42.5866327000001,"1015",1794,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-122.2193457,42.5603097000001,"1016",1791.5,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-122.2288902,42.5495051,"1017",1790.5,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-122.231142143,42.543249641,"1018",1790,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-122.2336649,42.5112301,"1019",1787.5,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-122.2633728,42.4965837,"1020",1785,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-121.9539804,43.8796798000001,"1021",1939,OR Section E Mile Marker,Mile Marker/4 - Oregon/OR Section E,Oregon Mile Marker
-122.2797962,42.4844236000001,"1022",1783.5,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-122.2801214,42.4779551,"1023",1783,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-122.2704817,42.4610660000001,"1024",1781.5,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-122.2693122,42.4514177,"1025",1780.5,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-122.2733327,42.4365153000001,"1026",1779,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-122.2664945,42.432512,"1027",1778.5,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-122.2650254,42.4303691000001,"1028",1778,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-121.1574022,48.0635197,"1029",2509,WA Section K Mile Marker,Mile Marker/5 - Washington/WA Section K,Washington Mile Marker
-121.3763813,47.0643645000001,"1030",2347,WA Section I Mile Marker,Mile Marker/5 - Washington/WA Section I,Washington Mile Marker
-122.2748713,42.4107247000001,"1031",1776,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-122.282246685,42.399978262,"1032",1775,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-122.2049708,42.6510641,"1033",1800.5,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-122.2877837,42.3922553,"1034",1774,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-122.2876273,42.3875969000001,"1035",1773.5,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-122.291979747,42.3830259470001,"1036",1773,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-122.2994245,42.3748745,"1037",1772,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-122.2974436,42.360513,"1038",1770.5,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-122.2614862,42.3367309330001,"1039",1766.5,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-122.2574021,42.3308217000001,"1040",1766,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-122.2545824,42.3186297,"1041",1765,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-122.265863169,42.303917536,"1042",1763.5,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-122.265989012,42.288116738,"1043",1762,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-122.2741472,42.2772213000001,"1044",1761,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-122.2781443,42.2724622000001,"1045",1760.5,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-121.1733491,48.0424640000001,"1046",2506,WA Section K Mile Marker,Mile Marker/5 - Washington/WA Section K,Washington Mile Marker
-122.285581897,42.2697082030001,"1047",1760,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-122.29196546,42.266105683,"1048",1759.5,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-122.2896162,42.2617403,"1049",1759,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-121.8156021,45.8297944,"1050",2191,WA Section H Mile Marker,Mile Marker/5 - Washington/WA Section H,Washington Mile Marker
-122.286649451,42.2500495130001,"1051",1758,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-122.296174,42.2421509000001,"1052",1757,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-122.3174591,42.2345940000001,"1053",1755.5,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-121.6896485,45.2755004000001,"1054",2093.5,OR Section G Mile Marker,Mile Marker/4 - Oregon/OR Section G,Oregon Mile Marker
-122.3252706,42.2339327,"1055",1755,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-122.3489713,42.22801345,"1056",1753.5,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-122.3536457,42.2222771,"1057",1753,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-122.3761895,42.2047577000001,"1058",1751,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-122.400508,42.2003262000001,"1059",1749.5,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-122.4088803,42.2003644000001,"1060",1749,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-122.4167345,42.2020819000001,"1061",1748.5,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-122.0583392,43.1843174000001,"1062",1859,OR Section D Mile Marker,Mile Marker/4 - Oregon/OR Section D,Oregon Mile Marker
-122.4285346,42.1940048000001,"1063",1747.5,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-122.432301696,42.1895749930001,"1064",1747,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-121.401519637,47.014824483,"1065",2342.5,WA Section I Mile Marker,Mile Marker/5 - Washington/WA Section I,Washington Mile Marker
-122.437764598,42.1859264820001,"1066",1746.5,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-122.4434023,42.1822044,"1067",1746,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-122.4477944,42.1768445000001,"1068",1745.5,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-122.4593137,42.1641438,"1069",1744,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-122.2225685,42.5543870000001,"1070",1791,OR Section C Mile Marker,Mile Marker/4 - Oregon/OR Section C,Oregon Mile Marker
-120.8705626,48.3623377000001,"1071",2571.5,WA Section K Mile Marker,Mile Marker/5 - Washington/WA Section K,Washington Mile Marker
-122.495031258,42.1573794340001,"1072",1741.5,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-122.507323,42.1467622000001,"1073",1740,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-122.50749566,42.13560506,"1074",1739,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-122.304811,42.2433933,"1075",1756.5,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-122.4950202,42.1431627000001,"1076",1738,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-122.4879054,42.1402200000001,"1077",1737.5,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-122.4834432,42.1349486,"1078",1737,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-122.477616054,42.123655877,"1079",1736,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-122.47727908,42.1068827400001,"1080",1734.5,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-122.4811875,42.0862441,"1081",1732.5,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-121.7180584,45.0734489000001,"1082",2073,OR Section F Mile Marker,Mile Marker/4 - Oregon/OR Section F,Oregon Mile Marker
-122.4786702,42.0736377000001,"1083",1731.5,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-121.8352408,44.6511169,"1084",2027.5,OR Section F Mile Marker,Mile Marker/4 - Oregon/OR Section F,Oregon Mile Marker
-122.4915082,42.0657718000001,"1085",1730.5,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-122.4961174,42.0606843,"1086",1730,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-121.811390687,44.5202165380001,"1087",2013,OR Section F Mile Marker,Mile Marker/4 - Oregon/OR Section F,Oregon Mile Marker
-122.5158309,42.0498776000001,"1088",1728.5,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-121.798140654,44.742183708,"1089",2039.5,OR Section F Mile Marker,Mile Marker/4 - Oregon/OR Section F,Oregon Mile Marker
-122.5198313,42.0441612000001,"1090",1728,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-122.528376338,42.0424647950001,"1091",1727.5,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-122.536366314,42.0416647000001,"1092",1727,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-122.549180485,42.0407425380001,"1093",1726,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-122.561282419,42.0348926,"1094",1725,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-122.577839186,42.0384026460001,"1095",1723.5,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-122.5850268,42.0491412000001,"1096",1722.5,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-122.610760825,42.0706038910001,"1097",1719,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-122.615123673,42.0744297640001,"1098",1718.5,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-122.628418,42.0772785,"1099",1717.5,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-122.6429705,42.0754114000001,"1100",1716.5,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-121.5148981,46.2668158000001,"1101",2248,WA Section H Mile Marker,Mile Marker/5 - Washington/WA Section H,Washington Mile Marker
-122.6510623,42.0759630000001,"1102",1716,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-122.655461633,42.071053911,"1103",1715.5,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-122.663300096,42.068364866,"1104",1715,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-122.7243497,42.0746534,"1105",1710.5,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-122.734284755,42.0815313090001,"1106",1709.5,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-121.719212625,45.080144638,"1107",2073.5,OR Section F Mile Marker,Mile Marker/4 - Oregon/OR Section F,Oregon Mile Marker
-122.770285,42.0675855000001,"1108",1706.5,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-121.1017328,47.8151132,"1109",2475.5,WA Section K Mile Marker,Mile Marker/5 - Washington/WA Section K,Washington Mile Marker
-122.7785982,42.0643966000001,"1110",1706,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-122.7838511,42.0613566000001,"1111",1705.5,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-121.8011785,45.9215806,"1112",2201.5,WA Section H Mile Marker,Mile Marker/5 - Washington/WA Section H,Washington Mile Marker
-122.8068246,42.0504992,"1113",1703,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-122.813968529,42.0530416570001,"1114",1702.5,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-121.821425339,45.464707069,"1115",2120.5,OR Section G Mile Marker,Mile Marker/4 - Oregon/OR Section G,Oregon Mile Marker
-122.8281256,42.0518239,"1116",1701.5,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-122.836828,42.0530289000001,"1117",1701,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-122.851143,42.0477544,"1118",1699,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-122.874244136,42.032247764,"1119",1697,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-122.874822185,42.0255605850001,"1120",1696.5,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-122.8957947,42.0100524000001,"1121",1694,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-122.9042456,42.008178,"1122",1693.5,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-121.8016863,44.568214567,"1123",2017.5,OR Section F Mile Marker,Mile Marker/4 - Oregon/OR Section F,Oregon Mile Marker
-122.9095865,42.0029422000001,"1124",1692.5,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-122.296341465,42.3556162090001,"1125",1770,OR Section B Mile Marker,Mile Marker/4 - Oregon/OR Section B,Oregon Mile Marker
-121.895562,43.9266424,"1126",1944.5,OR Section E Mile Marker,Mile Marker/4 - Oregon/OR Section E,Oregon Mile Marker
-122.919626343,41.992966349,"1127",1691,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-122.9230748,41.9773286000001,"1128",1689.5,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-121.7438643,44.9057734,"1129",2057.5,OR Section F Mile Marker,Mile Marker/4 - Oregon/OR Section F,Oregon Mile Marker
-122.939078492,41.967435854,"1130",1687.5,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-122.945554552,41.962815693,"1131",1687,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-122.951904,41.9577201000001,"1132",1686.5,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-122.958553308,41.953025638,"1133",1686,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-122.9807282,41.934509,"1134",1683.5,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-122.9966542,41.9310385000001,"1135",1682.5,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-121.850197254,44.408265768,"1136",2000.5,OR Section F Mile Marker,Mile Marker/4 - Oregon/OR Section F,Oregon Mile Marker
-123.0104868,41.9447128,"1137",1681,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-121.1213175,47.6788397,"1138",2455.5,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-123.0265848,41.9475764000001,"1139",1680,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-123.0347567,41.9502147000001,"1140",1679.5,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-123.0520419,41.9516695,"1141",1678.5,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-123.060714859,41.9531494280001,"1142",1678,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-122.9176387,41.9883392360001,"1143",1690.5,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-123.069086304,41.9519038020001,"1144",1677.5,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-123.084388,41.9499276000001,"1145",1676.5,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-123.0930172,41.9483799000001,"1146",1676,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-121.81089345,44.7930459660001,"1147",2045.5,OR Section F Mile Marker,Mile Marker/4 - Oregon/OR Section F,Oregon Mile Marker
-123.1082157,41.9411001,"1148",1675,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-121.4467607,47.3742112,"1149",2390.5,WA Section I Mile Marker,Mile Marker/5 - Washington/WA Section I,Washington Mile Marker
-123.1206462,41.9381263000001,"1150",1674,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-123.1273885,41.9377893000001,"1151",1673,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-121.8572527,44.3673160000001,"1152",1997,OR Section F Mile Marker,Mile Marker/4 - Oregon/OR Section F,Oregon Mile Marker
-123.1349447,41.9410128000001,"1153",1672.5,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-123.175467686,41.9313973800001,"1154",1669,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-123.1945747,41.9169140000001,"1155",1667,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-121.0519188,48.1827934,"1156",2540,WA Section K Mile Marker,Mile Marker/5 - Washington/WA Section K,Washington Mile Marker
-123.2024445,41.9036337000001,"1157",1665.5,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-123.202053771,41.8968035940001,"1158",1665,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-123.2007419,41.8886705,"1159",1664,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-123.1984111,41.8831581000001,"1160",1663.5,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-123.2028692,41.8774553330001,"1161",1663,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-123.2111345,41.8654852000001,"1162",1661.5,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-122.0112913,43.2229617,"1163",1865,OR Section D Mile Marker,Mile Marker/4 - Oregon/OR Section D,Oregon Mile Marker
-121.8229717,44.0148467000001,"1164",1956.5,OR Section E Mile Marker,Mile Marker/4 - Oregon/OR Section E,Oregon Mile Marker
-123.2157483,41.8604732000001,"1165",1661,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-121.9963802,43.6517168,"1166",1917.5,OR Section E Mile Marker,Mile Marker/4 - Oregon/OR Section E,Oregon Mile Marker
-123.2165623,41.8545817,"1167",1660,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-123.211233611,41.85062514,"1168",1659,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-123.2121992,41.8484336000001,"1169",1658.5,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-123.2122786,41.8451690000001,"1170",1658,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-121.305941,47.4587930000001,"1171",2409,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-123.197637415,41.842615446,"1172",1657,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-123.1894442,41.838948133,"1173",1656.5,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-123.181811279,41.8347065,"1174",1656,CA Section R Mile Marker,Mile Marker/3 - Northern California/CA Section R,Northern California Mile Marker
-123.1724125,41.8352249000001,"1175",1655.5,CA Section Q Mile Marker,Mile Marker/3 - Northern California/CA Section Q,Northern California Mile Marker
-123.1843893,41.8259603000001,"1176",1654.5,CA Section Q Mile Marker,Mile Marker/3 - Northern California/CA Section Q,Northern California Mile Marker
